tconst,primaryTitle,genres,averageRating,numVotes,encoding
tt0109045,"The Adventures of Priscilla, Queen of the Desert","Comedy,Music",7.5,50630,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0107978,RoboCop 3,"Action,Crime,Sci-Fi",4.1,50626,"[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0.]"
tt1286039,Stargate Universe,"Drama,Sci-Fi",7.6,50619,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0.]"
tt6359956,A Bad Moms Christmas,Comedy,5.5,50615,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0074156,Assault on Precinct 13,"Action,Crime,Thriller",7.3,50596,"[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt1791682,While We're Young,"Comedy,Drama,Mystery",6.3,50585,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1825157,The Double,"Comedy,Drama,Mystery",6.5,50579,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0117918,Tin Cup,"Comedy,Drama,Romance",6.4,50565,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt0179626,15 Minutes,"Action,Crime,Drama",6.1,50559,"[1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0123964,Life,"Comedy,Crime,Drama",6.7,50553,"[0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt7549996,Judy,"Biography,Drama,Romance",6.8,50537,"[0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt1135487,Duplicity,"Comedy,Crime,Romance",6.1,50506,"[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt0109635,Disclosure,"Drama,Thriller",6.1,50495,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt1196141,Diary of a Wimpy Kid,"Comedy,Drama,Family",6.2,50484,"[0. 0. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt11755740,Texas Chainsaw Massacre,"Crime,Horror,Thriller",4.8,50482,"[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt2328900,Mary Queen of Scots,"Biography,Drama,History",6.3,50478,"[0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0127723,Can't Hardly Wait,"Comedy,Romance",6.5,50466,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt0460989,The Wind that Shakes the Barley,"Drama,War",7.5,50464,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0.]"
tt17505964,Memories of the Future,"Action,Adventure,Animation",9.9,50381,"[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt2654580,Almost Human,"Action,Crime,Drama",7.9,50365,"[1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0113117,French Kiss,"Comedy,Drama,Romance",6.6,50347,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt0891527,Lions for Lambs,"Crime,Drama,Mystery",6.2,50335,"[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1212436,The Back-up Plan,"Comedy,Romance",5.3,50311,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt1321509,Death at a Funeral,"Comedy,Drama",5.7,50275,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0273923,Orange County,"Comedy,Drama",6.2,50202,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1308729,Bullet to the Head,"Action,Crime,Thriller",5.7,50195,"[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt0305206,American Splendor,"Biography,Comedy,Drama",7.4,50185,"[0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0191754,28 Days,"Comedy,Drama",6.1,50178,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0110950,Reality Bites,"Comedy,Drama,Romance",6.6,50126,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt1748227,The Collection,"Action,Adventure,Horror",6.1,50098,"[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt4913966,The Curse of La Llorona,"Horror,Mystery,Thriller",5.2,50093,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt1320244,The Last Exorcism,"Horror,Mystery,Thriller",5.7,50061,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt0020530,Un chien andalou,"Fantasy,Horror,Short",7.7,50048,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0.]"
tt1838556,Honest Thief,"Action,Thriller",6.0,50010,"[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt1931435,The Big Wedding,"Comedy,Drama,Romance",5.6,49991,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt6333060,Icarus,"Documentary,Sport",7.9,49982,"[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0.]"
tt0098067,Parenthood,"Comedy,Drama",7.0,49968,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt9698480,The Stranger,"Crime,Drama,Mystery",7.3,49964,"[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0110366,The Little Rascals,"Comedy,Family,Romance",6.3,49943,"[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt0049366,Invasion of the Body Snatchers,"Drama,Horror,Sci-Fi",7.7,49940,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0.]"
tt0091149,The Great Mouse Detective,"Adventure,Animation,Family",7.2,49923,"[0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1596346,Soul Surfer,"Biography,Drama,Family",7.0,49903,"[0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1068242,Footloose,"Comedy,Drama,Music",5.8,49881,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0100944,The Witches,"Adventure,Comedy,Family",6.8,49872,"[0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt2724064,Sharknado,"Action,Adventure,Comedy",3.3,49855,"[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0248126,Kabhi Khushi Kabhie Gham...,"Drama,Musical,Romance",7.4,49851,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt0082517,History of the World: Part I,"Comedy,History,Musical",6.8,49847,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt3566726,Jane the Virgin,Comedy,7.9,49841,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0443632,The Sentinel,"Action,Crime,Thriller",6.1,49821,"[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt0065938,Kelly's Heroes,"Adventure,Comedy,War",7.6,49809,"[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0.]"
tt0015324,Sherlock Jr.,"Action,Comedy,Romance",8.2,49806,"[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt0090056,Spies Like Us,"Adventure,Comedy",6.4,49790,"[0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt9731534,The Night House,"Horror,Mystery,Thriller",6.5,49777,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt0120434,Vegas Vacation,Comedy,5.9,49757,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0363226,The Blind Swordsman: Zatoichi,"Action,Comedy,Crime",7.5,49707,"[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt2935476,Far from the Madding Crowd,"Drama,Romance",7.1,49692,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt1313104,The Cove,"Biography,Crime,Documentary",8.4,49665,"[0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt9179430,Vikram,"Action,Thriller",8.4,49651,"[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt0475944,The Covenant,"Action,Adventure,Fantasy",5.1,49648,"[1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0935075,Rabbit Hole,Drama,7.0,49625,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0051459,Cat on a Hot Tin Roof,Drama,7.9,49621,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0000417,A Trip to the Moon,"Action,Adventure,Comedy",8.2,49601,"[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0433386,The Grudge 2,"Horror,Thriller",5.0,49596,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt1166827,Zeitgeist,"Documentary,History",8.1,49570,"[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1442464,The Middle,"Comedy,Family",7.6,49562,"[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt2710394,Reign,Drama,7.4,49552,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt2479478,The Ridiculous 6,"Action,Adventure,Comedy",4.8,49534,"[1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0058329,Marnie,"Crime,Drama,Mystery",7.1,49526,"[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0049223,Forbidden Planet,"Adventure,Sci-Fi",7.5,49522,"[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0.]"
tt0388419,Christmas with the Kranks,"Comedy,Family",5.4,49518,"[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0227984,Formula 51,"Action,Comedy,Crime",6.3,49515,"[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1084950,Rachel Getting Married,"Drama,Romance",6.7,49489,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt0800325,The Dirt,"Biography,Comedy,Drama",6.9,49444,"[0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1135300,Dollhouse,"Drama,Mystery,Sci-Fi",7.7,49441,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0.]"
tt0362269,Kinsey,"Biography,Drama,Romance",7.1,49402,"[0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt11161474,Pieces of a Woman,Drama,7.0,49397,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0116313,The First Wives Club,Comedy,6.4,49391,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt10682266,Hubie Halloween,"Comedy,Mystery",5.2,49370,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt5541240,To the Bone,Drama,6.8,49366,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt8482972,Please Remain Calm,"Drama,History,Thriller",9.6,49363,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt0107050,Grumpy Old Men,"Comedy,Drama,Romance",7.0,49361,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt5783956,When We First Met,"Comedy,Fantasy,Romance",6.4,49358,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt1231580,Alvin and the Chipmunks: The Squeakquel,"Adventure,Animation,Comedy",4.5,49306,"[0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1613750,Kon-Tiki,"Action,Adventure,Biography",7.2,49297,"[1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0087781,The Natural,"Drama,Sport",7.4,49279,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0.]"
tt1321860,The Beaver,Drama,6.6,49271,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt2396589,Mudbound,"Drama,War",7.4,49265,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0.]"
tt11655202,Riders of Justice,"Action,Comedy,Drama",7.5,49261,"[1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1017451,The Runaways,"Biography,Drama,Music",6.5,49255,"[0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0977855,Fair Game,"Biography,Drama,Thriller",6.8,49248,"[0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt17594170,"From You, 2000 Years Ago","Action,Adventure,Animation",9.9,49236,"[1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0460780,In the Name of the King: A Dungeon Siege Tale,"Action,Adventure,Fantasy",3.8,49215,"[1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1190536,Black Dynamite,"Action,Comedy",7.3,49205,"[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0375210,White Noise,"Drama,Horror,Mystery",5.5,49182,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt6079516,I See You,"Crime,Drama,Horror",6.8,49174,"[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt4139124,Keanu,"Action,Comedy,Crime",6.2,49159,"[1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0073341,The Man Who Would Be King,"Adventure,History,War",7.8,49132,"[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0.]"
tt0929425,Gomorrah,"Crime,Drama",7.0,49123,"[0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1666186,Vampires Suck,"Comedy,Horror",3.4,49112,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt5536736,The Meyerowitz Stories,"Comedy,Drama",6.9,49096,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0031971,Stagecoach,"Adventure,Drama,Western",7.8,49076,"[0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1.]"
tt0299930,Gigli,"Comedy,Crime,Romance",2.6,49043,"[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt2404461,The Past,"Drama,Mystery",7.7,49034,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0050783,Nights of Cabiria,Drama,8.1,49024,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1270761,Don't Be Afraid of the Dark,"Fantasy,Horror,Thriller",5.5,49010,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
tt10638036,Heartstopper,"Drama,Romance",8.7,48974,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt0338094,The Haunted Mansion,"Comedy,Family,Fantasy",5.1,48919,"[0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0281686,Bubba Ho-Tep,"Comedy,Fantasy,Horror",6.9,48902,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0815244,Sydney White,"Comedy,Drama,Romance",6.2,48901,"[0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt3808342,Son of Saul,"Drama,War",7.4,48899,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0.]"
tt7504726,The Call of the Wild,"Adventure,Drama,Family",6.7,48883,"[0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt1294688,Last Night,"Drama,Romance",6.5,48872,"[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0.]"
tt0094074,Superman IV: The Quest for Peace,"Action,Adventure,Sci-Fi",3.7,48870,"[1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0.]"
tt6654210,Infinite,"Action,Sci-Fi,Thriller",5.4,48866,"[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 1. 0. 0.]"
tt0240515,Freddy Got Fingered,Comedy,4.6,48866,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt4190530,Anthropoid,"Action,Biography,Drama",7.2,48850,"[1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
tt0095294,Hellbound: Hellraiser II,"Horror,Thriller",6.4,48803,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0.]"
